ric,year,all,relevant,relevant5%
HWCC.O,2008,1,0,0
HWCC.O,2009,0,0,0
HWCC.O,2010,0,0,0
HWCC.O,2011,0,0,0
HWCC.O,2012,0,0,0
HWCC.O,2013,0,0,0
HWCC.O,2014,1,0,0
HWCC.O,2015,1,0,0
HWCC.O,2016,0,0,0
IRT,1998,0,0,0
IRT,1999,0,0,0
IRT,2000,0,0,0
IRT,2001,0,0,0
IRT,2002,0,0,0
IRT,2003,0,0,0
IRT,2004,0,0,0
IRT,2005,0,0,0
IRT,2006,0,0,0
IRT,2007,0,0,0
IRT,2008,0,0,0
IRT,2009,0,0,0
IRT,2010,0,0,0
IRT,2011,0,0,0
IRT,2012,0,0,0
IRT,2013,0,0,0
IRT,2014,1,1,0
IRT,2015,1,0,0
IRT,2016,0,0,0
FNHC.O,1998,1,1,1
FNHC.O,1999,1,1,0
FNHC.O,2000,1,0,0
FNHC.O,2001,1,1,1
FNHC.O,2002,1,1,0
FNHC.O,2003,1,1,0
FNHC.O,2004,1,1,1
FNHC.O,2005,0,0,0
FNHC.O,2006,1,0,0
FNHC.O,2007,1,1,0
FNHC.O,2008,1,1,1
FNHC.O,2009,0,0,0
FNHC.O,2010,1,1,0
FNHC.O,2011,1,1,0
FNHC.O,2012,0,0,0
FNHC.O,2013,0,0,0
FNHC.O,2014,0,0,0
FNHC.O,2015,1,1,0
FNHC.O,2016,1,1,1
HALL.O,1998,0,0,0
HALL.O,1999,0,0,0
HALL.O,2000,1,0,0
HALL.O,2001,1,0,0
HALL.O,2002,1,0,0
HALL.O,2003,1,1,1
HALL.O,2004,1,1,0
HALL.O,2005,1,1,0
HALL.O,2006,1,1,0
HALL.O,2007,1,1,1
HALL.O,2008,1,1,1
HALL.O,2009,0,0,0
HALL.O,2010,1,1,0
HALL.O,2011,1,1,0
HALL.O,2012,0,0,0
HALL.O,2013,0,0,0
HALL.O,2014,0,0,0
HALL.O,2015,1,0,0
HALL.O,2016,0,0,0
PDFS.O,1998,0,0,0
PDFS.O,1999,0,0,0
PDFS.O,2000,1,1,1
PDFS.O,2001,1,1,0
PDFS.O,2002,0,0,0
PDFS.O,2003,1,1,0
PDFS.O,2004,1,1,0
PDFS.O,2005,1,0,0
PDFS.O,2006,1,1,0
PDFS.O,2007,1,0,0
PDFS.O,2008,0,0,0
PDFS.O,2009,1,1,0
PDFS.O,2010,1,1,1
PDFS.O,2011,0,0,0
PDFS.O,2012,0,0,0
PDFS.O,2013,0,0,0
PDFS.O,2014,1,1,1
PDFS.O,2015,1,1,1
PDFS.O,2016,0,0,0
CONE.O,1998,0,0,0
CONE.O,1999,0,0,0
CONE.O,2000,0,0,0
CONE.O,2001,0,0,0
CONE.O,2002,0,0,0
CONE.O,2003,0,0,0
CONE.O,2004,0,0,0
CONE.O,2005,0,0,0
CONE.O,2006,0,0,0
CONE.O,2007,0,0,0
CONE.O,2008,0,0,0
CONE.O,2009,0,0,0
CONE.O,2010,0,0,0
CONE.O,2011,0,0,0
CONE.O,2012,0,0,0
CONE.O,2013,0,0,0
CONE.O,2014,1,1,0
CONE.O,2015,0,0,0
CONE.O,2016,0,0,0
SEND.K,1998,0,0,0
SEND.K,1999,0,0,0
SEND.K,2000,0,0,0
SEND.K,2001,0,0,0
SEND.K,2002,0,0,0
SEND.K,2003,0,0,0
SEND.K,2004,0,0,0
SEND.K,2005,0,0,0
SEND.K,2006,0,0,0
SEND.K,2007,0,0,0
SEND.K,2008,0,0,0
SEND.K,2009,0,0,0
SEND.K,2010,0,0,0
SEND.K,2011,0,0,0
SEND.K,2012,0,0,0
SEND.K,2013,0,0,0
SEND.K,2014,0,0,0
SEND.K,2015,0,0,0
SEND.K,2016,0,0,0
FBMS.O,1998,0,0,0
FBMS.O,1999,0,0,0
FBMS.O,2000,0,0,0
FBMS.O,2001,1,1,1
FBMS.O,2002,1,1,0
FBMS.O,2003,1,1,1
FBMS.O,2004,1,1,1
FBMS.O,2005,1,1,1
FBMS.O,2006,1,1,1
FBMS.O,2007,1,1,0
FBMS.O,2008,1,1,1
FBMS.O,2009,1,1,1
FBMS.O,2010,1,1,1
FBMS.O,2011,1,1,1
FBMS.O,2012,1,1,1
FBMS.O,2013,1,1,1
FBMS.O,2014,1,1,1
FBMS.O,2015,1,1,1
FBMS.O,2016,1,1,1
ANCX.O,1998,0,0,0
ANCX.O,1999,0,0,0
ANCX.O,2000,0,0,0
ANCX.O,2001,1,1,1
ANCX.O,2002,1,1,1
ANCX.O,2003,1,1,1
ANCX.O,2004,1,1,1
ANCX.O,2005,1,1,1
ANCX.O,2006,1,1,1
ANCX.O,2007,1,1,0
ANCX.O,2008,1,1,1
ANCX.O,2009,1,1,1
ANCX.O,2010,1,1,1
ANCX.O,2011,1,1,1
ANCX.O,2012,1,1,0
ANCX.O,2013,1,1,1
ANCX.O,2014,1,1,1
ANCX.O,2015,1,1,1
ANCX.O,2016,1,1,1
IRDM.O,1998,0,0,0
IRDM.O,1999,0,0,0
IRDM.O,2000,0,0,0
IRDM.O,2001,0,0,0
IRDM.O,2002,0,0,0
IRDM.O,2003,0,0,0
IRDM.O,2004,0,0,0
IRDM.O,2005,0,0,0
IRDM.O,2006,0,0,0
IRDM.O,2007,0,0,0
IRDM.O,2008,1,1,1
IRDM.O,2009,1,1,0
IRDM.O,2010,1,1,1
IRDM.O,2011,0,0,0
IRDM.O,2012,0,0,0
IRDM.O,2013,0,0,0
IRDM.O,2014,0,0,0
IRDM.O,2015,1,0,0
IRDM.O,2016,1,0,0
AMRS.O,1998,0,0,0
AMRS.O,1999,0,0,0
AMRS.O,2000,0,0,0
AMRS.O,2001,0,0,0
AMRS.O,2002,0,0,0
AMRS.O,2003,0,0,0
AMRS.O,2004,0,0,0
AMRS.O,2005,0,0,0
AMRS.O,2006,0,0,0
AMRS.O,2007,0,0,0
AMRS.O,2008,0,0,0
AMRS.O,2009,0,0,0
AMRS.O,2010,0,0,0
AMRS.O,2011,0,0,0
AMRS.O,2012,1,0,0
AMRS.O,2013,0,0,0
AMRS.O,2014,0,0,0
AMRS.O,2015,1,0,0
AMRS.O,2016,0,0,0
ITI.O,1998,1,1,1
ITI.O,1999,1,1,0
ITI.O,2000,1,1,1
ITI.O,2001,1,1,1
ITI.O,2002,1,1,1
ITI.O,2003,1,1,1
ITI.O,2004,1,1,1
ITI.O,2005,1,0,0
ITI.O,2006,0,0,0
ITI.O,2007,0,0,0
ITI.O,2008,0,0,0
ITI.O,2009,1,1,1
ITI.O,2010,1,1,1
ITI.O,2011,0,0,0
ITI.O,2012,1,1,1
ITI.O,2013,0,0,0
ITI.O,2014,0,0,0
ITI.O,2015,0,0,0
ITI.O,2016,0,0,0
HBIO.O,1998,0,0,0
HBIO.O,1999,1,1,0
HBIO.O,2000,0,0,0
HBIO.O,2001,0,0,0
HBIO.O,2002,0,0,0
HBIO.O,2003,1,1,1
HBIO.O,2004,1,1,1
HBIO.O,2005,1,0,0
HBIO.O,2006,0,0,0
HBIO.O,2007,0,0,0
HBIO.O,2008,0,0,0
HBIO.O,2009,0,0,0
HBIO.O,2010,1,0,0
HBIO.O,2011,1,0,0
HBIO.O,2012,1,0,0
HBIO.O,2013,0,0,0
HBIO.O,2014,0,0,0
HBIO.O,2015,1,0,0
HBIO.O,2016,0,0,0
BCOV.O,1998,0,0,0
BCOV.O,1999,0,0,0
BCOV.O,2000,0,0,0
BCOV.O,2001,0,0,0
BCOV.O,2002,0,0,0
BCOV.O,2003,0,0,0
BCOV.O,2004,0,0,0
BCOV.O,2005,0,0,0
BCOV.O,2006,0,0,0
BCOV.O,2007,0,0,0
BCOV.O,2008,0,0,0
BCOV.O,2009,0,0,0
BCOV.O,2010,0,0,0
BCOV.O,2011,0,0,0
BCOV.O,2012,1,0,0
BCOV.O,2013,0,0,0
BCOV.O,2014,1,0,0
BCOV.O,2015,0,0,0
BCOV.O,2016,0,0,0
HCI,1998,0,0,0
HCI,1999,0,0,0
HCI,2000,0,0,0
HCI,2001,0,0,0
HCI,2002,0,0,0
HCI,2003,0,0,0
HCI,2004,0,0,0
HCI,2005,0,0,0
HCI,2006,0,0,0
HCI,2007,0,0,0
HCI,2008,0,0,0
HCI,2009,0,0,0
HCI,2010,0,0,0
HCI,2011,1,0,0
HCI,2012,0,0,0
HCI,2013,0,0,0
HCI,2014,1,0,0
HCI,2015,1,1,0
HCI,2016,0,0,0
PROV.O,1998,0,0,0
PROV.O,1999,0,0,0
PROV.O,2000,1,1,0
PROV.O,2001,0,0,0
PROV.O,2002,1,1,0
PROV.O,2003,1,1,0
PROV.O,2004,1,1,0
PROV.O,2005,1,1,1
PROV.O,2006,1,1,0
PROV.O,2007,0,0,0
PROV.O,2008,0,0,0
PROV.O,2009,0,0,0
PROV.O,2010,1,1,0
PROV.O,2011,0,0,0
PROV.O,2012,0,0,0
PROV.O,2013,0,0,0
PROV.O,2014,0,0,0
PROV.O,2015,1,1,0
PROV.O,2016,1,1,0
GNTY.O,1998,0,0,0
GNTY.O,1999,0,0,0
GNTY.O,2000,1,1,1
GNTY.O,2001,1,1,1
GNTY.O,2002,0,0,0
GNTY.O,2003,0,0,0
GNTY.O,2004,0,0,0
GNTY.O,2005,0,0,0
GNTY.O,2006,0,0,0
GNTY.O,2007,0,0,0
GNTY.O,2008,0,0,0
GNTY.O,2009,0,0,0
GNTY.O,2010,0,0,0
GNTY.O,2011,0,0,0
GNTY.O,2012,0,0,0
GNTY.O,2013,0,0,0
GNTY.O,2014,0,0,0
GNTY.O,2015,0,0,0
GNTY.O,2016,0,0,0
TCMD.O,1998,0,0,0
TCMD.O,1999,0,0,0
TCMD.O,2000,0,0,0
TCMD.O,2001,0,0,0
TCMD.O,2002,0,0,0
TCMD.O,2003,0,0,0
TCMD.O,2004,0,0,0
TCMD.O,2005,0,0,0
TCMD.O,2006,0,0,0
TCMD.O,2007,0,0,0
TCMD.O,2008,0,0,0
TCMD.O,2009,0,0,0
TCMD.O,2010,0,0,0
TCMD.O,2011,0,0,0
TCMD.O,2012,0,0,0
TCMD.O,2013,0,0,0
TCMD.O,2014,0,0,0
TCMD.O,2015,1,1,1
TCMD.O,2016,0,0,0
DRE,1998,1,1,1
DRE,1999,1,1,1
DRE,2000,1,1,1
DRE,2001,1,1,1
DRE,2002,1,1,1
DRE,2003,1,1,1
DRE,2004,1,1,1
DRE,2005,1,1,0
DRE,2006,1,1,1
DRE,2007,1,1,0
DRE,2008,1,1,1
DRE,2009,1,1,1
DRE,2010,1,1,1
DRE,2011,1,1,1
DRE,2012,1,1,1
DRE,2013,1,1,1
DRE,2014,1,1,1
DRE,2015,1,1,1
DRE,2016,1,1,1
NBIX.O,1998,0,0,0
NBIX.O,1999,0,0,0
NBIX.O,2000,0,0,0
NBIX.O,2001,0,0,0
NBIX.O,2002,1,1,0
NBIX.O,2003,0,0,0
NBIX.O,2004,0,0,0
NBIX.O,2005,0,0,0
NBIX.O,2006,1,0,0
NBIX.O,2007,1,0,0
NBIX.O,2008,1,1,0
NBIX.O,2009,1,0,0
NBIX.O,2010,0,0,0
NBIX.O,2011,0,0,0
NBIX.O,2012,0,0,0
NBIX.O,2013,0,0,0
NBIX.O,2014,0,0,0
NBIX.O,2015,0,0,0
NBIX.O,2016,0,0,0
APAM.K,1998,0,0,0
APAM.K,1999,0,0,0
APAM.K,2000,0,0,0
APAM.K,2001,0,0,0
APAM.K,2002,0,0,0
APAM.K,2003,0,0,0
APAM.K,2004,0,0,0
APAM.K,2005,0,0,0
APAM.K,2006,1,1,1
APAM.K,2007,1,1,1
APAM.K,2008,1,1,1
APAM.K,2009,1,1,1
APAM.K,2010,1,1,1
APAM.K,2011,1,1,1
APAM.K,2012,1,1,1
APAM.K,2013,1,1,1
APAM.K,2014,1,1,1
APAM.K,2015,1,1,1
APAM.K,2016,1,1,1
LMAT.O,1998,0,0,0
LMAT.O,1999,0,0,0
LMAT.O,2000,0,0,0
LMAT.O,2001,0,0,0
LMAT.O,2002,0,0,0
LMAT.O,2003,0,0,0
LMAT.O,2004,0,0,0
LMAT.O,2005,0,0,0
LMAT.O,2006,1,1,1
LMAT.O,2007,1,1,1
LMAT.O,2008,0,0,0
LMAT.O,2009,0,0,0
LMAT.O,2010,0,0,0
LMAT.O,2011,0,0,0
LMAT.O,2012,0,0,0
LMAT.O,2013,0,0,0
LMAT.O,2014,0,0,0
LMAT.O,2015,0,0,0
LMAT.O,2016,0,0,0
SCPJ.PK,1998,0,0,0
SCPJ.PK,1999,0,0,0
SCPJ.PK,2000,0,0,0
SCPJ.PK,2001,0,0,0
SCPJ.PK,2002,0,0,0
SCPJ.PK,2003,0,0,0
SCPJ.PK,2004,0,0,0
SCPJ.PK,2005,0,0,0
SCPJ.PK,2006,0,0,0
SCPJ.PK,2007,0,0,0
SCPJ.PK,2008,0,0,0
SCPJ.PK,2009,1,1,0
SCPJ.PK,2010,0,0,0
SCPJ.PK,2011,0,0,0
SCPJ.PK,2012,0,0,0
SCPJ.PK,2013,1,1,1
SCPJ.PK,2014,1,1,1
SCPJ.PK,2015,0,0,0
SCPJ.PK,2016,0,0,0
MED,1998,1,1,1
MED,1999,0,0,0
MED,2000,0,0,0
MED,2001,0,0,0
MED,2002,0,0,0
MED,2003,1,1,1
MED,2004,0,0,0
MED,2005,0,0,0
MED,2006,0,0,0
MED,2007,1,1,1
MED,2008,1,1,1
MED,2009,1,1,1
MED,2010,0,0,0
MED,2011,0,0,0
MED,2012,1,1,1
MED,2013,1,1,1
MED,2014,0,0,0
MED,2015,1,0,0
MED,2016,0,0,0
SONA.O,1998,0,0,0
SONA.O,1999,0,0,0
SONA.O,2000,0,0,0
SONA.O,2001,0,0,0
SONA.O,2002,0,0,0
SONA.O,2003,0,0,0
SONA.O,2004,0,0,0
SONA.O,2005,1,1,1
SONA.O,2006,1,1,0
SONA.O,2007,1,1,0
SONA.O,2008,1,1,1
SONA.O,2009,1,1,1
SONA.O,2010,1,1,1
SONA.O,2011,1,1,0
SONA.O,2012,1,1,0
SONA.O,2013,1,1,1
SONA.O,2014,1,1,0
SONA.O,2015,1,1,1
SONA.O,2016,1,1,1
WELL.K,1998,1,1,1
WELL.K,1999,1,1,0
WELL.K,2000,1,1,0
WELL.K,2001,1,1,1
WELL.K,2002,1,1,1
WELL.K,2003,1,1,1
WELL.K,2004,1,1,1
WELL.K,2005,1,1,1
WELL.K,2006,1,1,1
WELL.K,2007,1,1,1
WELL.K,2008,1,1,1
WELL.K,2009,1,1,1
WELL.K,2010,1,1,1
WELL.K,2011,1,1,1
WELL.K,2012,1,1,0
WELL.K,2013,0,0,0
WELL.K,2014,1,0,0
WELL.K,2015,1,1,0
WELL.K,2016,1,1,0
TRCY.PK,1998,0,0,0
TRCY.PK,1999,0,0,0
TRCY.PK,2000,0,0,0
TRCY.PK,2001,0,0,0
TRCY.PK,2002,0,0,0
TRCY.PK,2003,0,0,0
TRCY.PK,2004,0,0,0
TRCY.PK,2005,0,0,0
TRCY.PK,2006,0,0,0
TRCY.PK,2007,0,0,0
TRCY.PK,2008,0,0,0
TRCY.PK,2009,0,0,0
TRCY.PK,2010,0,0,0
TRCY.PK,2011,0,0,0
TRCY.PK,2012,0,0,0
TRCY.PK,2013,0,0,0
TRCY.PK,2014,0,0,0
TRCY.PK,2015,0,0,0
TRCY.PK,2016,0,0,0
EGN,1998,0,0,0
EGN,1999,0,0,0
EGN,2000,1,0,0
EGN,2001,1,1,0
EGN,2002,1,0,0
EGN,2003,1,0,0
EGN,2004,1,0,0
EGN,2005,0,0,0
EGN,2006,1,0,0
EGN,2007,0,0,0
EGN,2008,0,0,0
EGN,2009,0,0,0
EGN,2010,0,0,0
EGN,2011,1,0,0
EGN,2012,1,0,0
EGN,2013,1,0,0
EGN,2014,0,0,0
EGN,2015,1,1,0
EGN,2016,1,1,0
ICD,1998,0,0,0
ICD,1999,0,0,0
ICD,2000,0,0,0
ICD,2001,0,0,0
ICD,2002,0,0,0
ICD,2003,0,0,0
ICD,2004,0,0,0
ICD,2005,0,0,0
ICD,2006,0,0,0
ICD,2007,0,0,0
ICD,2008,0,0,0
ICD,2009,0,0,0
ICD,2010,0,0,0
ICD,2011,0,0,0
ICD,2012,0,0,0
ICD,2013,0,0,0
ICD,2014,1,0,0
ICD,2015,0,0,0
ICD,2016,0,0,0
MFSF.O,1998,1,1,1
MFSF.O,1999,1,1,1
MFSF.O,2000,1,1,1
MFSF.O,2001,1,1,1
MFSF.O,2002,1,1,0
MFSF.O,2003,1,1,1
MFSF.O,2004,1,1,0
MFSF.O,2005,1,1,0
MFSF.O,2006,1,1,1
MFSF.O,2007,1,1,1
MFSF.O,2008,1,1,0
MFSF.O,2009,1,1,1
MFSF.O,2010,1,1,0
MFSF.O,2011,1,1,1
MFSF.O,2012,1,1,1
MFSF.O,2013,1,1,1
MFSF.O,2014,1,1,1
MFSF.O,2015,1,1,0
MFSF.O,2016,1,1,1
PFIS.O,1998,0,0,0
PFIS.O,1999,1,1,1
PFIS.O,2000,1,1,1
PFIS.O,2001,1,1,1
PFIS.O,2002,1,1,1
PFIS.O,2003,1,1,0
PFIS.O,2004,1,1,1
PFIS.O,2005,1,1,0
PFIS.O,2006,1,1,0
PFIS.O,2007,1,1,1
PFIS.O,2008,1,1,1
PFIS.O,2009,1,1,1
PFIS.O,2010,1,1,1
PFIS.O,2011,1,1,1
PFIS.O,2012,1,1,1
PFIS.O,2013,1,1,1
PFIS.O,2014,1,1,1
PFIS.O,2015,1,1,0
PFIS.O,2016,1,1,0
GKOS.K,1998,0,0,0
GKOS.K,1999,0,0,0
GKOS.K,2000,0,0,0
GKOS.K,2001,0,0,0
GKOS.K,2002,0,0,0
GKOS.K,2003,0,0,0
GKOS.K,2004,0,0,0
GKOS.K,2005,0,0,0
GKOS.K,2006,0,0,0
GKOS.K,2007,0,0,0
GKOS.K,2008,0,0,0
GKOS.K,2009,0,0,0
GKOS.K,2010,0,0,0
GKOS.K,2011,0,0,0
GKOS.K,2012,0,0,0
GKOS.K,2013,0,0,0
GKOS.K,2014,0,0,0
GKOS.K,2015,0,0,0
GKOS.K,2016,0,0,0
PKE,1998,0,0,0
PKE,1999,0,0,0
PKE,2000,0,0,0
PKE,2001,1,1,1
PKE,2002,1,1,1
PKE,2003,1,0,0
PKE,2004,1,0,0
PKE,2005,0,0,0
PKE,2006,0,0,0
PKE,2007,0,0,0
PKE,2008,1,1,0
PKE,2009,1,1,0
PKE,2010,0,0,0
PKE,2011,0,0,0
PKE,2012,1,0,0
PKE,2013,0,0,0
PKE,2014,0,0,0
PKE,2015,0,0,0
PKE,2016,0,0,0
CNBKA.O,1998,1,1,1
CNBKA.O,1999,0,0,0
CNBKA.O,2000,0,0,0
CNBKA.O,2001,0,0,0
CNBKA.O,2002,0,0,0
CNBKA.O,2003,0,0,0
CNBKA.O,2004,0,0,0
CNBKA.O,2005,0,0,0
CNBKA.O,2006,0,0,0
CNBKA.O,2007,0,0,0
CNBKA.O,2008,0,0,0
CNBKA.O,2009,0,0,0
CNBKA.O,2010,0,0,0
CNBKA.O,2011,0,0,0
CNBKA.O,2012,1,1,1
CNBKA.O,2013,1,1,1
CNBKA.O,2014,0,0,0
CNBKA.O,2015,0,0,0
CNBKA.O,2016,0,0,0
PGC.O,1998,1,1,1
PGC.O,1999,1,1,1
PGC.O,2000,1,1,1
PGC.O,2001,1,1,1
PGC.O,2002,1,1,1
PGC.O,2003,1,1,1
PGC.O,2004,1,1,0
PGC.O,2005,1,1,0
PGC.O,2006,1,1,0
PGC.O,2007,1,1,1
PGC.O,2008,1,1,1
PGC.O,2009,1,1,0
PGC.O,2010,1,1,0
PGC.O,2011,1,1,0
PGC.O,2012,1,1,1
PGC.O,2013,1,1,1
PGC.O,2014,1,1,1
PGC.O,2015,1,1,1
PGC.O,2016,1,1,1
AGIO.O,1998,0,0,0
AGIO.O,1999,0,0,0
AGIO.O,2000,0,0,0
AGIO.O,2001,0,0,0
AGIO.O,2002,0,0,0
AGIO.O,2003,0,0,0
AGIO.O,2004,0,0,0
AGIO.O,2005,0,0,0
AGIO.O,2006,0,0,0
AGIO.O,2007,0,0,0
AGIO.O,2008,0,0,0
AGIO.O,2009,0,0,0
AGIO.O,2010,0,0,0
AGIO.O,2011,0,0,0
AGIO.O,2012,0,0,0
AGIO.O,2013,0,0,0
AGIO.O,2014,0,0,0
AGIO.O,2015,0,0,0
AGIO.O,2016,0,0,0
QTNA.O,1998,0,0,0
QTNA.O,1999,0,0,0
QTNA.O,2000,0,0,0
QTNA.O,2001,0,0,0
QTNA.O,2002,0,0,0
QTNA.O,2003,0,0,0
QTNA.O,2004,0,0,0
QTNA.O,2005,0,0,0
QTNA.O,2006,0,0,0
QTNA.O,2007,0,0,0
QTNA.O,2008,0,0,0
QTNA.O,2009,0,0,0
QTNA.O,2010,0,0,0
QTNA.O,2011,0,0,0
QTNA.O,2012,0,0,0
QTNA.O,2013,0,0,0
QTNA.O,2014,1,1,1
QTNA.O,2015,1,1,1
QTNA.O,2016,1,1,1
GLDD.O,1998,0,0,0
GLDD.O,1999,0,0,0
GLDD.O,2000,0,0,0
GLDD.O,2001,1,0,0
GLDD.O,2002,0,0,0
GLDD.O,2003,1,1,1
GLDD.O,2004,1,1,1
GLDD.O,2005,1,0,0
GLDD.O,2006,0,0,0
GLDD.O,2007,1,0,0
GLDD.O,2008,1,0,0
GLDD.O,2009,0,0,0
GLDD.O,2010,0,0,0
GLDD.O,2011,1,1,1
GLDD.O,2012,1,1,1
GLDD.O,2013,0,0,0
GLDD.O,2014,0,0,0
GLDD.O,2015,1,0,0
GLDD.O,2016,0,0,0
AGO_pb,1998,0,0,0
AGO_pb,1999,0,0,0
AGO_pb,2000,0,0,0
AGO_pb,2001,0,0,0
AGO_pb,2002,0,0,0
AGO_pb,2003,0,0,0
AGO_pb,2004,0,0,0
AGO_pb,2005,0,0,0
AGO_pb,2006,0,0,0
AGO_pb,2007,0,0,0
AGO_pb,2008,0,0,0
AGO_pb,2009,0,0,0
AGO_pb,2010,1,0,0
AGO_pb,2011,1,1,1
AGO_pb,2012,1,1,0
AGO_pb,2013,1,1,0
AGO_pb,2014,1,1,0
AGO_pb,2015,1,0,0
AGO_pb,2016,1,0,0
BAND.O,1998,0,0,0
BAND.O,1999,0,0,0
BAND.O,2000,0,0,0
BAND.O,2001,0,0,0
BAND.O,2002,0,0,0
BAND.O,2003,0,0,0
BAND.O,2004,0,0,0
BAND.O,2005,0,0,0
BAND.O,2006,0,0,0
BAND.O,2007,0,0,0
BAND.O,2008,0,0,0
BAND.O,2009,0,0,0
BAND.O,2010,0,0,0
BAND.O,2011,0,0,0
BAND.O,2012,0,0,0
BAND.O,2013,0,0,0
BAND.O,2014,0,0,0
BAND.O,2015,0,0,0
BAND.O,2016,0,0,0
OSUR.O,1998,0,0,0
OSUR.O,1999,0,0,0
OSUR.O,2000,1,1,0
OSUR.O,2001,0,0,0
OSUR.O,2002,0,0,0
OSUR.O,2003,0,0,0
OSUR.O,2004,0,0,0
OSUR.O,2005,0,0,0
OSUR.O,2006,0,0,0
OSUR.O,2007,0,0,0
OSUR.O,2008,1,0,0
OSUR.O,2009,0,0,0
OSUR.O,2010,1,1,0
OSUR.O,2011,1,1,0
OSUR.O,2012,1,0,0
OSUR.O,2013,0,0,0
OSUR.O,2014,0,0,0
OSUR.O,2015,0,0,0
OSUR.O,2016,1,1,1
ISBA.PK,1998,0,0,0
ISBA.PK,1999,0,0,0
ISBA.PK,2000,0,0,0
ISBA.PK,2001,0,0,0
ISBA.PK,2002,0,0,0
ISBA.PK,2003,0,0,0
ISBA.PK,2004,0,0,0
ISBA.PK,2005,0,0,0
ISBA.PK,2006,0,0,0
ISBA.PK,2007,0,0,0
ISBA.PK,2008,0,0,0
ISBA.PK,2009,0,0,0
ISBA.PK,2010,0,0,0
ISBA.PK,2011,0,0,0
ISBA.PK,2012,1,0,0
ISBA.PK,2013,1,1,0
ISBA.PK,2014,1,1,0
ISBA.PK,2015,0,0,0
ISBA.PK,2016,0,0,0
OFC,1998,1,1,0
OFC,1999,1,1,0
OFC,2000,1,1,0
OFC,2001,1,1,0
OFC,2002,1,1,0
OFC,2003,1,1,0
OFC,2004,1,1,0
OFC,2005,1,1,0
OFC,2006,1,1,0
OFC,2007,1,1,1
OFC,2008,1,1,1
OFC,2009,1,1,0
OFC,2010,1,1,1
OFC,2011,1,1,1
OFC,2012,1,1,1
OFC,2013,0,0,0
OFC,2014,1,0,0
OFC,2015,0,0,0
OFC,2016,0,0,0
UPLD.O,1998,0,0,0
UPLD.O,1999,0,0,0
UPLD.O,2000,0,0,0
UPLD.O,2001,0,0,0
UPLD.O,2002,0,0,0
UPLD.O,2003,0,0,0
UPLD.O,2004,0,0,0
UPLD.O,2005,0,0,0
UPLD.O,2006,0,0,0
UPLD.O,2007,0,0,0
UPLD.O,2008,0,0,0
UPLD.O,2009,0,0,0
UPLD.O,2010,0,0,0
UPLD.O,2011,0,0,0
UPLD.O,2012,0,0,0
UPLD.O,2013,0,0,0
UPLD.O,2014,1,0,0
UPLD.O,2015,0,0,0
UPLD.O,2016,0,0,0
ABTX.O,1998,0,0,0
ABTX.O,1999,0,0,0
ABTX.O,2000,0,0,0
ABTX.O,2001,0,0,0
ABTX.O,2002,0,0,0
ABTX.O,2003,0,0,0
ABTX.O,2004,0,0,0
ABTX.O,2005,0,0,0
ABTX.O,2006,0,0,0
ABTX.O,2007,0,0,0
ABTX.O,2008,0,0,0
ABTX.O,2009,0,0,0
ABTX.O,2010,1,1,1
ABTX.O,2011,1,1,1
ABTX.O,2012,1,1,1
ABTX.O,2013,1,1,1
ABTX.O,2014,1,1,1
ABTX.O,2015,1,1,1
ABTX.O,2016,1,1,1
PTCT.O,1998,0,0,0
PTCT.O,1999,0,0,0
PTCT.O,2000,0,0,0
PTCT.O,2001,0,0,0
PTCT.O,2002,0,0,0
PTCT.O,2003,0,0,0
PTCT.O,2004,0,0,0
PTCT.O,2005,0,0,0
PTCT.O,2006,0,0,0
PTCT.O,2007,0,0,0
PTCT.O,2008,0,0,0
PTCT.O,2009,0,0,0
PTCT.O,2010,0,0,0
PTCT.O,2011,0,0,0
PTCT.O,2012,0,0,0
PTCT.O,2013,1,1,0
PTCT.O,2014,0,0,0
PTCT.O,2015,1,0,0
PTCT.O,2016,0,0,0
SONC.O,1998,1,0,0
SONC.O,1999,0,0,0
SONC.O,2000,1,0,0
SONC.O,2001,0,0,0
SONC.O,2002,1,0,0
SONC.O,2003,1,1,0
SONC.O,2004,1,1,1
SONC.O,2005,1,1,0
SONC.O,2006,1,1,0
SONC.O,2007,1,1,0
SONC.O,2008,1,1,1
SONC.O,2009,0,0,0
SONC.O,2010,1,0,0
SONC.O,2011,0,0,0
SONC.O,2012,0,0,0
SONC.O,2013,0,0,0
SONC.O,2014,0,0,0
SONC.O,2015,1,0,0
SONC.O,2016,0,0,0
DCOM.O,1998,1,1,1
DCOM.O,1999,1,1,0
DCOM.O,2000,1,1,1
DCOM.O,2001,1,1,1
DCOM.O,2002,1,1,1
DCOM.O,2003,1,1,0
DCOM.O,2004,1,1,1
DCOM.O,2005,1,1,0
DCOM.O,2006,1,1,1
DCOM.O,2007,1,1,0
DCOM.O,2008,1,1,1
DCOM.O,2009,1,1,1
DCOM.O,2010,1,1,1
DCOM.O,2011,1,1,1
DCOM.O,2012,1,1,1
DCOM.O,2013,1,1,1
DCOM.O,2014,1,1,1
DCOM.O,2015,1,1,1
DCOM.O,2016,1,1,1
EXEL.O,1998,0,0,0
EXEL.O,1999,0,0,0
EXEL.O,2000,1,0,0
EXEL.O,2001,0,0,0
EXEL.O,2002,1,0,0
EXEL.O,2003,1,0,0
EXEL.O,2004,0,0,0
EXEL.O,2005,0,0,0
